,Comment,URL
653,"As long as we permit this hypocrisy, then we deserve the consequences.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
654,"Seems to me that the terms ""evolve"" and ""flip-flop"" have very different connotations. ""Evolve"" suggests a slow, step by step process, flip-flop an instantaneous one and perhaps a repeating one.<br/>Frankly, I'm happy to see politicians evolve. People, most of us anyway, continue to learn throughout our lives and our understanding and views change, usually slowly, as we do. Only the views of fools don't evolve.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
655,"Evolving is one thing, pandering is quite another.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
656,"Elizabeth Warren:<br/>'or the rise in inequality and public dissatisfaction in recent years would move the Democratic primary left, allowing a liberal candidate to win. (Of course, Liberals have long been predicting such a development, to no avail.)'<br/>Wait a minute. It might still happen. Ok maybe not.<br/>Have always had a chuckle over the years watching kids coming out of College signing a big contract in professional sports and all of a sudden becoming republican when it comes to money matters.",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
657,none of the above would be the best option.,http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
658,"The most qualified person to be President is John Panetta, but he is unfortunately too old to run. Either Mark Warner or Tim Kaine would be a stronger candidate than Hillary. She really has nothing going for her beyond ""inevitability"" and being potentially the first female to hold the office. Her candidacy seems to be about her, not the country. This is a tremendous turn-off to voters. So far she appears to be even a worse candidate than last time --- she seems to have learned nothing!",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
659,"The country needs strength of character, honesty, devotion to the principles of our country, compassion for those at home and in other lands, and humility to act based on what is right and just whether or not it elevates their public image. The Presidency of the United States should not be for sale to the one who achieves the greatest collection in their campaign purse. Another responder to this article, Jonathan, neglected to add Mrs. Clinton’s age which is now 67. ",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
660,"Many of the alternate candidates seem to be coming from the old folks' home.<br/><br/>Here are the ages of some right now, and in 2020 when their first term would be ending:<br/><br/>John Kerry, 71, 76<br/>Joe Biden, 72, 77<br/>Elizabeth Warren, 65, 69<br/>Mark Dayton, 68, 73<br/>Jim Webb, 69, 74<br/>Jerry Brown, 76, 81<br/>Al Gore, 69, 74<br/><br/>The article lists a bunch of younger possibilities, but they have very little name recognition or credible experience.",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
661,UNDERWOOD - 2016: He'd make a killer president,http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
662,"One issue that has been all but ignored regarding Secretary Clinton is her age.  If elected she would be the second oldest person to serve as president.<br/>I spent most of my life as a Republican but that party has left me far behind in their trek to the right. I remember when President Johnson turned to Senator Dirksen because the Dixiecrats within his own party were blocking civil rights legislation.  Today it is the party of Lincoln that is blocking civil rights, voting rights, and environmental legislation.  The days of bi-partisan co-operation in Washington {and most state houses} seem to be over for good.<br/>Many members of the Republican Party have dedicated the last seven year to making President Obama's life miserable.  Many of them dislike Secretary Clinton even less.  I can't imagine anyone in their sixties willing seeking four to eight years of the political and media abuse she will attract as POTUS.   ",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
663,"2016, no Hillary, no Obama?  Sweeeet!!!!!!",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
664,What a wonderful thought.,http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
665,"""Initially, there would not even be a top tier of candidates on par with the Republicans’ top tier of Jeb Bush, Scott Walker and possibly Marco Rubio. ""<br/>What do you mean ""on par""?  ""On par"" with political junkies?  Because, based upon policy proposals and depth of understanding of the issues, every single one of the Democrats you  mentioned is head and shoulders above Bush, Walker and Rubio.  ",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
666,"Jerry Brown.  Impeccable honesty. Incredible personal record of service. Knows the urban world. Knows how to govern a huge state.  A visionary who could say ""I told you so,"" about almost all the major issues of the day. He was calling for retrofitting windows with thermal panes back in the 1980s!",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
667,"After reading this column all I can say is ""How sad!"" Is this the best America can do? Where can those of us with a modicum of intelligence and good social sense turn for leadership? Reaching into the pool of worn out and discredited politicians, whose only pseudoqualifications are that they were members of either political dynasties or the sitting dysfunctional government that runs like a kindergarten of paranoid, narcissistic children, is all we can come up with for candidates in either party? How sad! We sadly are becoming the victims of Macluhan's"" the medium is the message"". Rome(USA)  is truly threatened by the barbarians( Jihadist Islam) at the gates. Rome didn't make it in the end,will we? And this list of potential Presidents is all we can come up with? How sad ( and frightening)!",http://www.nytimes.com/2015/03/12/upshot/imagining-2016-without-hillary-clinton.html
